1131,2008-02-02 13:35:35,116.46915,39.86995
1131,2008-02-02 13:35:40,116.46961,39.86996
1131,2008-02-02 13:35:40,116.46961,39.86996
1131,2008-02-02 13:35:45,116.47015,39.86994
1131,2008-02-02 13:40:25,116.45522,39.86976
1131,2008-02-02 13:40:30,116.45522,39.86976
1131,2008-02-02 13:40:30,116.45522,39.86976
1131,2008-02-02 13:40:35,116.45522,39.86976
1131,2008-02-02 13:45:15,116.44987,39.87842
1131,2008-02-02 13:45:20,116.45043,39.87901
1131,2008-02-02 13:45:20,116.45043,39.87901
1131,2008-02-02 13:45:25,116.45043,39.87917
1131,2008-02-02 13:47:45,116.45007,39.88089
1131,2008-02-02 13:47:50,116.45011,39.8811
1131,2008-02-02 13:50:05,116.45013,39.88214
1131,2008-02-02 13:50:10,116.45012,39.88215
1131,2008-02-02 13:50:10,116.45012,39.88215
1131,2008-02-02 13:50:15,116.45013,39.88215
1131,2008-02-02 13:54:57,116.45525,39.88864
1131,2008-02-02 13:55:02,116.45526,39.88909
1131,2008-02-02 13:55:02,116.45526,39.88909
1131,2008-02-02 13:55:07,116.45529,39.88949
1131,2008-02-02 13:59:47,116.45786,39.90702
1131,2008-02-02 13:59:52,116.45862,39.90701
1131,2008-02-02 13:59:52,116.45862,39.90701
1131,2008-02-02 14:00:02,116.4605,39.90702
1131,2008-02-02 14:04:02,116.46974,39.907
1131,2008-02-02 14:04:02,116.46974,39.907
1131,2008-02-02 14:04:02,116.46974,39.907
1131,2008-02-02 14:04:07,116.47012,39.90697
1131,2008-02-02 14:04:37,116.47047,39.90692
1131,2008-02-02 14:04:42,116.47047,39.90692
1131,2008-02-02 14:04:42,116.47047,39.90692
1131,2008-02-02 14:04:47,116.47047,39.90692
1131,2008-02-02 14:09:27,116.47069,39.91195
1131,2008-02-02 14:09:32,116.4707,39.91195
1131,2008-02-02 14:09:32,116.4707,39.91195
1131,2008-02-02 14:09:37,116.4707,39.91196
1131,2008-02-02 14:14:13,116.45637,39.91228
1131,2008-02-02 14:14:18,116.45637,39.91228
1131,2008-02-02 14:14:18,116.45637,39.91228
1131,2008-02-02 14:14:23,116.45636,39.91227
1131,2008-02-02 14:18:33,116.45507,39.89848
1131,2008-02-02 14:18:58,116.45507,39.89701
1131,2008-02-02 14:19:03,116.45502,39.89653
1131,2008-02-02 14:19:08,116.45495,39.89604
1131,2008-02-02 14:19:08,116.45495,39.89604
1131,2008-02-02 14:19:13,116.45477,39.89583
1131,2008-02-02 14:19:13,116.45477,39.89583
1131,2008-02-02 14:19:18,116.45445,39.89591
1131,2008-02-02 14:23:28,116.44946,39.88892
1131,2008-02-02 14:23:33,116.44944,39.88874
1131,2008-02-02 14:23:53,116.44947,39.8879
1131,2008-02-02 14:23:58,116.44948,39.88776
1131,2008-02-02 14:23:58,116.44948,39.88776
1131,2008-02-02 14:24:03,116.44945,39.88761
1131,2008-02-02 14:24:03,116.44945,39.88761
1131,2008-02-02 14:24:08,116.44946,39.88749
1131,2008-02-02 14:28:43,116.44781,39.88024
1131,2008-02-02 14:28:48,116.44754,39.88022
1131,2008-02-02 14:28:53,116.44704,39.88027
1131,2008-02-02 14:28:58,116.44655,39.88024
1131,2008-02-02 14:33:36,116.45002,39.87495
1131,2008-02-02 14:33:41,116.45038,39.87498
1131,2008-02-02 14:33:41,116.45038,39.87498
1131,2008-02-02 14:33:46,116.45079,39.87501
1131,2008-02-02 14:38:26,116.45426,39.86692
1131,2008-02-02 14:38:31,116.45411,39.8666
1131,2008-02-02 14:38:31,116.45411,39.8666
1131,2008-02-02 14:38:41,116.45331,39.86566
1131,2008-02-02 14:43:19,116.45445,39.86273
1131,2008-02-02 14:43:24,116.45413,39.86298
1131,2008-02-02 14:48:04,116.45103,39.87004
1131,2008-02-02 14:48:09,116.45072,39.86998
1131,2008-02-02 14:48:09,116.45072,39.86998
1131,2008-02-02 14:48:14,116.45064,39.86923
1131,2008-02-02 14:52:57,116.43967,39.87587
1131,2008-02-02 14:53:02,116.43988,39.87626
1131,2008-02-02 14:57:46,116.4301,39.9086
1131,2008-02-02 14:57:52,116.4302,39.90818
1131,2008-02-02 15:02:07,116.40844,39.90724
1131,2008-02-02 15:02:07,116.40844,39.90724
1131,2008-02-02 15:02:07,116.40844,39.90724
1131,2008-02-02 15:02:12,116.40852,39.90722
1131,2008-02-02 15:02:37,116.40757,39.90737
1131,2008-02-02 15:02:42,116.40757,39.90749
1131,2008-02-02 15:07:27,116.40505,39.91658
1131,2008-02-02 15:07:32,116.40505,39.91658
1131,2008-02-02 15:07:32,116.40505,39.91658
1131,2008-02-02 15:07:37,116.40506,39.91665
1131,2008-02-02 15:12:17,116.41932,39.92289
1131,2008-02-02 15:12:22,116.4196,39.92288
1131,2008-02-02 15:12:22,116.4196,39.92288
1131,2008-02-02 15:12:27,116.41962,39.92293
1131,2008-02-02 15:17:12,116.43395,39.92074
1131,2008-02-02 15:17:17,116.43429,39.92065
1131,2008-02-02 15:21:55,116.43491,39.91454
1131,2008-02-02 15:22:00,116.43496,39.91464
1131,2008-02-02 15:22:00,116.43496,39.91464
1131,2008-02-02 15:22:05,116.43497,39.91464
1131,2008-02-02 15:26:45,116.43044,39.9072
1131,2008-02-02 15:26:50,116.42981,39.90721
1131,2008-02-02 15:26:50,116.42981,39.90721
1131,2008-02-02 15:26:55,116.42912,39.90721
1131,2008-02-02 15:29:35,116.41525,39.9056
1131,2008-02-02 15:29:40,116.4151,39.90595
1131,2008-02-02 15:31:00,116.41206,39.90666
